i,birth,death,dim,cavity,death_nodes
1117,2013,2100,1,Muscle;Levator labii superioris muscle,
1118,2013,2100,1,Muscle;Zygomaticus minor muscle,
1119,2013,2100,1,Muscle;Zygomaticus major muscle,
1120,2013,2100,1,Human nose;Levator labii superioris muscle,
1121,2013,2100,1,Maxilla;Inferior oblique muscle,
1122,2013,2100,1,Maxilla;Levator labii superioris muscle,
1123,2013,2100,1,Maxilla;Orbicularis oculi muscle,
1124,2013,2015,1,Endocrine gland;Peripheral nervous system;Zootomy;Endocrine system;Gland;Efferent nerve fiber;Epithelium;Thyroid gland,Glandula
1125,2013,2016,1,Inferior vena cava;Urinary bladder;Retroperitoneal;Adrenal gland;Abdominal aorta,Ureter
1126,2013,2100,1,Kidney;Metastatic lesion,
1127,2013,2100,1,Thalamus;Posterior commissure,
1128,2013,2017,1,Axis (anatomy);Cervical vertebrae;Bone;Human skull;Atlas (anatomy),Transverse process
1129,2013,2100,1,Human skull;Hypoglossal canal,
1130,2013,2100,1,Esophagus;Sympathetic trunk,
1131,2013,2100,1,Mouth;Zygomaticus major muscle,
1132,2013,2016,1,Superior mesenteric artery;Pancreas;Small intestine;Pancreatic duct,Digestive system
1133,2013,2016,1,Vagus nerve;Lacteal;Small intestine;Pancreas;Superior mesenteric artery;Liver,Digestive system
1134,2013,2015,1,Abdomen;Lesser omentum;Large intestine;Stomach;Superior mesenteric artery;Liver;Alimentary,Greater omentum
1135,2013,2100,1,Liver;Metastatic lesion,
1136,2013,2100,1,Hormone;Parturition,
1137,2013,2100,1,Pharynx;Tooth,
1138,2013,2100,1,Pharynx;Retropharyngeal space,
1139,2013,2100,1,Human anatomy;Calf (anatomy),
1140,2013,2100,1,Rectum;Taenia coli,
1141,2013,2015,1,Abdomen;Vermiform appendix;Pelvis;Taenia coli;Rectum,Colon (anatomy)
1142,2013,2100,1,Pylorus;Sphincter,
1143,2013,2100,1,Pylorus;Head of rib,
1144,2013,2100,1,Saliva;Four humours,
1145,2013,2014,1,Urinary bladder;Zootomy;Cloaca;Human anatomy;Alimentary,Anus
1146,2013,2100,1,Paralysis;Epidural hematoma,
1147,2013,2100,1,Tooth;Germ layer,
1148,2013,2016,1,Mouth;Cheek;Tooth;Sebaceous glands;Keratin,Buccal membrane
1149,2013,2100,1,Tooth;Sharpey's fibres,
1150,2013,2100,1,Tooth;Dental cavities,
1151,2013,2100,1,Pulmonary alveolus;Basal lamina,
1152,2013,2100,1,Lung;Metastatic lesion,
1153,2013,2100,1,Periaqueductal gray;Amygdalofugal pathway,
1154,2013,2100,1,Septum;Pulmonary trunk,
1155,2013,2100,1,Cerebral hemisphere;Posterior commissure,
1156,2013,2100,1,Mandibular nerve;Masseter muscle,
1157,2013,2100,1,Foramen ovale (heart);Parturition,
1158,2013,2100,1,Tibia;Dislocation (medicine),
1159,2013,2100,1,Nerve;Dislocation (medicine),
1160,2013,2100,1,Cervical plexus;Sympathetic trunk,
1161,2013,2100,1,Posterior commissure;Pupillary light reflex,
1162,2013,2019,1,Human nose;Olfaction;Cribriform plate;Nasal septum;Olfactory bulb,Turbinate
1163,2013,2100,1,Anterior nucleus of the thalamus;Mammillothalamic tract,
1164,2013,2017,1,Axis (anatomy);Cervical vertebrae;Neck;Bone;Occipital bone;Anterior vertebral muscle,Transverse process
1165,2013,2100,1,Areola;Breast,
1166,2013,2100,1,Breast;Infant,
1167,2013,2018,1,Abdomen;Human body;Areola;Breast;Torso,Chest
1168,2013,2100,1,Breast;Mammogram,
1169,2013,2100,1,Rima glottidis;Thyroid,
1170,2013,2100,1,Otolith;Doll's eyes phenomenon,
1171,2013,2100,1,Bulbourethral gland;Gland,
1172,2013,2100,1,Epithelium;Basal lamina,
1173,2013,2100,1,Left ventricle;Left marginal artery,
1174,2013,2100,1,Retina;Doll's eyes phenomenon,
1175,2013,2100,1,Brachiocephalic vein;Metastatic lesion,
1176,2013,2100,1,Subclavian vein;Cisterna chyli,
1177,2013,2100,1,Tentorium cerebelli;Mydriasis,
1178,2013,2019,1,Trigeminal nerve;Masseter muscle;Human anatomy;Embryo;Pharynx;Glossopharyngeal nerve;Zygomatic bone;Bone;Muscle;Human skull;Tongue;Mandibular nerve,Zygomatic arch
1179,2013,2100,1,Zygomatic bone;Zygomaticus major muscle,
1180,2013,2100,1,Thoracic duct;Metastatic lesion,
1181,2013,2100,1,Gland;Sebaceous glands,
1182,2013,2018,1,Sympathetic trunk;Ansa cervicalis;Cervical plexus;Cranial nerves;Spinal cord;Coccyx;Nerve,Cervical spinal nerves
1183,2013,2100,1,Vesicle (biology);Golgi apparatus,
1184,2013,2019,1,Internal jugular vein;Sympathetic trunk;Vagus nerve;Esophagus;Thyroid gland,Muscular triangle
1185,2013,2100,1,Ophthalmic artery;Central retinal artery,
1186,2013,2100,1,Ophthalmic artery;Ciliary arteries,
1187,2013,2100,1,Ophthalmic artery;Orbicularis oculi muscle,
1188,2013,2100,1,Pterygopalatine ganglion;Pterygopalatine fossa,
1189,2013,2018,1,Pineal body;Trigeminal nerve;Maxillary nerve;Pterygopalatine ganglion;Cranial nerves;Spinal cord;Mandibular nerve,Parasympathetic
1190,2013,2100,1,Golgi apparatus;Epidermis (skin),
1191,2013,2100,1,Lip;Infraorbital nerve,
1192,2013,2100,1,Foramen;Pterygopalatine fossa,
1193,2013,2100,1,Morphology (biology);Otolith organ,
1194,2013,2100,1,Vestibular ganglion;Doll's eyes phenomenon,
1195,2013,2100,1,Dislocation (medicine);Subluxation,
1196,2013,2100,1,Dislocation (medicine);Finger,
1197,2013,2024,1,Temporal bone;Sphenoid bone;Maxilla;Pterygopalatine fossa;Zygomatic bone;Foramen rotundum,Greater wing of sphenoid
1198,2014,2100,1,Abdomen;Gastroduodenal artery,
1199,2014,2100,1,Dura mater;Endocranium,
1200,2014,2016,1,Third ventricle;Oculomotor nucleus;Fourth ventricle;Cerebral peduncle;Pons,Mesencephalon
1201,2014,2015,1,Trochlear nucleus;Oculomotor nerve;Oculomotor nucleus;Superior colliculus,Cerebral aqueduct
1202,2014,2100,1,Axon;Articulation (anatomy),
1203,2014,2100,1,Cerebellum;Infratentorial,
1204,2014,2100,1,Arm;Human anatomy,
1205,2014,2100,1,Arm;Brachial plexus,
1206,2014,2100,1,Auditory system;Brachium of the inferior colliculus,
1207,2014,2019,1,Oculomotor nucleus;Accommodation reflex;Superior colliculus;Pupil;Optic nerve,Oculomotor
1208,2014,2100,1,Muscle;Longus colli muscle,
1209,2014,2100,1,Muscle;Oblique muscles (disambiguation),
1210,2014,2020,1,Internal jugular vein;Vagus nerve;Esophagus;Sternocleidomastoid muscle;Subclavian artery;Aorta;Clavicle;Thyroid gland,Carotid bifurcation
1211,2014,2100,1,Tympanic cavity;Superior petrosal sinus,
1212,2014,2100,1,Nervous system;Ataxia,
1213,2014,2017,1,Gray matter;Cranial nerve nuclei;Proprioception;Cerebral peduncle;Pons,Brain stem
1214,2014,2100,1,Autonomic nervous system;Rami communicantes,
1215,2014,2100,1,Human skull;Endocranium,
1216,2014,2019,1,Peripheral nervous system;Autonomic nervous system;Viscus;Pudendal nerve;Prostate;Human anatomy;Cranial nerves;Anatomy;Anus;Nerve,Micturition
1217,2014,2100,1,Human anatomy;Confluence of the sinuses,
1218,2014,2100,1,Human anatomy;Endocranium,
1219,2014,2100,1,Human anatomy;Torcular herophili,
1220,2014,2100,1,Connective tissue;Fibrous coat of the eye,
1221,2014,2100,1,Infarction;Temporal pole,
1222,2014,2100,1,Infarction;Frontal pole,
1223,2014,2100,1,Archicortex;Perikaryon,
1224,2014,2100,1,Superior oblique muscle;Oblique muscles (disambiguation),
1225,2014,2100,1,Neuron;Parvicellular neurosecretory nuclei,
1226,2014,2016,1,Third ventricle;Oculomotor nucleus;Tectospinal tract;Superior colliculus;Fourth ventricle;Neck;Pons;Brainstem,Mesencephalon
1227,2014,2100,1,Reticular formation;Hypothalmotegmental axon,
1228,2014,2100,1,Ischemia;Vasa recta,
1229,2014,2018,1,Canine tooth;Maxilla;Bone;Tooth;Alveolar process,Human mandible
1230,2014,2100,1,Homology (biology);Trochlear nerve,
1231,2014,2016,1,Vagus nerve;Small intestine;Bile duct;Pancreatic duct;Pancreas;Superior mesenteric artery;Liver,Digestive system
1232,2014,2100,1,Prostate;Exocrine gland,
1233,2014,2015,1,Vagina;Viscus;Human anatomy;Childbirth;Anus,Uterus
1234,2014,2100,1,Cerebrum;Great cerebral vein,
1235,2014,2100,1,Carpal bones;Ulna,
1236,2014,2020,1,Vertebral artery;Artery;Aorta;Subclavian artery,Carotid bifurcation
1237,2014,2015,1,Cervical vertebrae;Neck;Suboccipital triangle;Vertebral artery,Vertebral vein
1238,2014,2100,1,Lymphatic system;Canal of Schlemm,
1239,2014,2100,1,Lymphatic system;Scleral venous sinus,
1240,2014,2100,1,Joint;Coccyx,
1241,2014,2017,1,Joint;Bone;Tibia;Dislocation (medicine),Patella
1242,2014,2100,1,Circle of Willis;Suboccipital triangle,
1243,2014,2100,1,Optic foramen;Anterior ethmoidal foramen,
1244,2014,2100,1,Anterior ethmoidal foramen;Anterior ethmoidal nerve,
1245,2014,2100,1,Trigeminal nerve;Diaphragma sellae,
1246,2014,2100,1,Choroid plexus;Cerebral peduncle,
1247,2014,2100,1,Mammillothalamic tract;Hypothalmotegmental axon,
1248,2014,2100,1,Mammillothalamic tract;Mesencephalic reticular formation,
1249,2014,2100,1,Mammillothalamic tract;Ventral amygdalofugal pathway,
1250,2014,2100,1,Anterior pituitary;Parvicellular neurosecretory nuclei,
1251,2014,2100,1,Occipital bone;Atlanto-occipital joint,
1252,2014,2015,1,Cervical vertebrae;Neck;Suboccipital triangle;Atlas (anatomy),Vertebral vein
1253,2014,2017,1,Head of rib;Axis (anatomy);Cervical vertebrae;Longus colli muscle;Bone;Muscle;Atlas (anatomy),Transverse process
1254,2014,2020,1,Homology (biology);Penis;Bartholin's gland;Vagina,Genitalia
1255,2014,2017,1,Vagina;Viscus;Puberty;Human anatomy;Hormone;Pubic hair,Sex organ
1256,2014,2015,1,Parturition;Vagina;Human anatomy;Childbirth;Reproductive system,Uterus
1257,2014,2018,1,Abdomen;Vagus nerve;Thorax;Esophagus;Subclavian artery;Aorta;Recurrent laryngeal nerve,Parasympathetic
1258,2014,2100,1,Human skeleton;Appendicular skeleton,
1259,2014,2100,1,Superior sagittal sinus;Confluence of the sinuses,
1260,2014,2100,1,Superior sagittal sinus;Torcular herophili,
1261,2014,2100,1,Telencephalon;Great cerebral vein,
1262,2014,2100,1,Median eminence;Cerebral peduncle,
1263,2014,2016,1,Vertebrate trachea;Human anatomy;Bone;Articulation (anatomy);Hyaline cartilage,Cartilage
1264,2014,2100,1,Articulation (anatomy);Wrist,
1265,2014,2017,1,Axis (anatomy);Cervical vertebrae;Cardiac;Vertebral column;Bone;Articulation (anatomy);Spinal nerve,Transverse process
1266,2014,2100,1,Wrist;Dislocation (medicine),
1267,2014,2100,1,Glottis;Epiglottic cartilage,
1268,2014,2100,1,Ataxia;Brachium restiformis,
1269,2014,2100,1,Ataxia;Primary fissure,
1270,2014,2100,1,Middle ear;Prussak's space,
1271,2014,2100,1,Tympanic membrane;Pars flaccida,
1272,2014,2100,1,Auriculotemporal nerve;Superficial temporal artery,
1273,2014,2017,1,Head of rib;Longus colli muscle;Vertebral column;Bone;Muscle,Transverse process
1274,2014,2016,1,Vagus nerve;Bile duct;Liver;Gall bladder;Cystic duct,Digestive system
1275,2014,2100,1,Nephron;Secretion,
1276,2014,2100,1,Nephron;Vasa recta,
1277,2014,2100,1,Superior colliculus;Saccade,
1278,2014,2100,1,Superior colliculus;Brachium restiformis,
1279,2014,2015,1,Pineal body;Brain;Tectum;Superior colliculus,Corpora quadrigemina
1280,2014,2015,1,Pons;Primary fissure;Superior colliculus;Brachium restiformis,Climbing fiber
1281,2014,2100,1,Tentorium cerebelli;Superior petrosal sinus,
1282,2014,2100,1,Tentorium cerebelli;Tentorial incisure,
1283,2014,2100,1,Pericardium;Transverse pericardial sinus,
1284,2014,2100,1,Mesenchyme;Temporal pole,
1285,2014,2100,1,Mesenchyme;Frontal pole,
1286,2014,2100,1,Chorda tympani;Pars flaccida,
1287,2014,2100,1,Gland;Brunner's gland,
1288,2014,2100,1,Gland;Pyloric valve,
1289,2014,2100,1,Secretion;Golgi apparatus,
1290,2014,2018,1,Sympathetic trunk;Peripheral nervous system;Autonomic nervous system;Rami communicantes;Ansa cervicalis;Cervical plexus;Cranial nerves;Nerve,Cervical spinal nerves
1291,2014,2100,1,Macroscopic;Temporal pole,
1292,2014,2100,1,Macroscopic;Frontal pole,
1293,2014,2100,1,Greater occipital nerve;Suboccipital triangle,
1294,2014,2100,1,Sinus (anatomy);Transverse pericardial sinus,
1295,2014,2100,1,Tooth enamel;Zootomy,
1296,2014,2100,1,External occipital protuberance;Protuberance (disambiguation),
1297,2014,2100,1,Sphincter;Pyloric valve,
1298,2014,2100,1,Retropharyngeal space;Retrovisceral space,
1299,2015,2100,1,Abdomen;Hernia,
1300,2015,2100,1,Pelvis;Hip,
1301,2015,2016,1,Abdomen;Joint;Zootomy;Intervertebral disc;Bone;Vertebral column,Cartilage
1302,2015,2017,1,Tendon;Human body;Joint;Intervertebral disc;Bone;Ligament,Skeletal system
1303,2015,2100,1,Intervertebral disc;Sharpey's fibres,
1304,2015,2100,1,Pubic symphysis;Perineum,
1305,2015,2016,1,Celiac artery;Thorax;Thoracic vertebrae;Human anatomy;Superior mesenteric artery;Abdominal aorta,Digestive system
1306,2015,2100,1,Superior mesenteric artery;Ileal vessels,
1307,2015,2100,1,Anatomical terms of location;Crus of cerebrum,
1308,2015,2100,1,Anatomical position;Inferior mesenteric vein,
1309,2015,2100,1,Shoulder;Scapula,
1310,2015,2100,1,Shoulder;Human anatomy,
1311,2015,2017,1,Scapula;Shoulder;Bone;Joint,Pectoral girdle
1312,2015,2100,1,Shoulder;Joint capsule,
1313,2015,2100,1,Clivus (anatomy);Tentorial notch,
1314,2015,2100,1,Medial longitudinal fasciculus;Superior vestibular nucleus,
1315,2015,2100,1,Axon;Hypothalamohypophyseal tract,
1316,2015,2100,1,Arm;Humerus,
1317,2015,2100,1,Arm;Moro reflex,
1318,2015,2100,1,Hip;Cauda equina,
1319,2015,2100,1,Hip;Joint,
1320,2015,2017,1,Tibia;Sacrum;Pelvis;Hamstrings;Vertebral column;Bone;Hip,Hip bone
1321,2015,2017,1,Tibia;Calcaneus;Bone;Talus bone;Anatomical terms of location,Tarsus (skeleton)
1322,2015,2100,1,Ankle;Cauda equina,
1323,2015,2100,1,Knee;Cauda equina,
1324,2015,2100,1,Knee;Articulation (anatomy),
1325,2015,2100,1,Skin;Anterolateral system,
1326,2015,2100,1,Motor neuron;Gag reflex,
1327,2015,2100,1,Esophagus;Mastication,
1328,2015,2017,1,Urinary bladder;Pelvis;Viscera;Perineum;Anus,Pelvic diaphragm
1329,2015,2100,1,Anus;Raphe,
1330,2015,2016,1,Taste buds;Esophagus;Mastication;Facial nerve;Tongue,Digestive system
1331,2015,2100,1,Tongue;Raphe,
1332,2015,2100,1,Salivary gland;Facial vein,
1333,2015,2100,1,Cecum;Ileocolic artery,
1334,2015,2100,1,Colon (anatomy);Ischemia,
1335,2015,2100,1,Colon (anatomy);Capillary,
1336,2015,2100,1,Colon (anatomy);Homology (biology),
1337,2015,2100,1,Colon (anatomy);Basal lamina,
1338,2015,2100,1,Colon (anatomy);Cisterna chyli,
1339,2015,2100,1,Colon (anatomy);Ilium (bone),
1340,2015,2100,1,Peritoneum;Perineum,
1341,2015,2017,1,Superior mesenteric artery;Peritoneum;Colon (anatomy);Ileocolic artery,Right colic artery
1342,2015,2100,1,Hypothalamus;Hypothalamohypophyseal tract,
1343,2015,2100,1,Infarction;Dural venous sinus,
1344,2015,2100,1,Hippocampus;Mastication,
1345,2015,2100,1,Neck;Scalp,
1346,2015,2100,1,Vestibular nuclei;Conjugate eye movement,
1347,2015,2016,1,Connective tissue;Tooth;Sharpey's fibres;Ligament;Alveolar process,Periodontal ligament
1348,2015,2100,1,Alveolar process;Superior pharyngeal constrictor muscle,
1349,2015,2018,1,Human anatomy;Maxilla;Mastication;Pharynx;Bone;Jaw;Muscle;Tongue,Branchiomeric musculature;Human mandible
1350,2015,2100,1,Tooth;Dentine,
1351,2015,2100,1,Blood;Axillary artery,
1352,2015,2019,1,Artery;Pia mater;Brain;Subdural hematoma;Blood;Dural venous sinus,Pachymeninx
1353,2015,2100,1,Blood;Hypothalamohypophyseal tract,
1354,2015,2100,1,Temporal lobe;Tentorial notch,
1355,2015,2100,1,Celiac trunk;Thoracic vertebrae,
1356,2015,2100,1,Intravenous;Scalp,
1357,2015,2100,1,Cauda equina;Perineum,
1358,2015,2100,1,Hand;Anatomical snuffbox,
1359,2015,2100,1,Hand;Thenar eminence,
1360,2015,2100,1,Penis;Raphe,
1361,2015,2100,1,Radial artery;Anatomical snuffbox,
1362,2015,2100,1,Radial artery;Ulnar artery,
1363,2015,2100,1,Anatomical snuffbox;Cephalic vein,
1364,2015,2017,1,Hand;Epicondyle;Ulna;Anconeus;Carpal bones;Arm;Humerus,Elbow-joint
1365,2015,2100,1,Vertebral artery;Posterior atlantooccipital membrane,
1366,2015,2100,1,Artery;Ileal vessels,
1367,2015,2100,1,Joint;Temporomandibular joint,
1368,2015,2017,1,Sacroiliac joint;Sacrum;Joint;Pelvis;Synovial joint;Bone;Articulation (anatomy),Transverse process
1369,2015,2100,1,Joint;Coronal suture,
1370,2015,2100,1,Joint;Zygomatic process,
1371,2015,2016,1,Coronal suture;Lambdoid suture;Joint;Human skull,Sagittal suture
1372,2015,2100,1,Talus bone;Articulation (anatomy),
1373,2015,2100,1,Motor cortex;Supplementary motor cortex,
1374,2015,2019,1,Ansa cervicalis;Hyoid bone;Cervical plexus;Sternohyoid muscle;Neck;Hypoglossal nerve,Infrahyoid
1375,2015,2100,1,Circle of Willis;Basal cistern,
1376,2015,2100,1,Circle of Willis;Interpeduncular cistern,
1377,2015,2100,1,Anterior communicating artery;Bitemporal heminopia,
1378,2015,2100,1,White matter;Crus of cerebrum,
1379,2015,2018,1,Trigeminal nerve;Temporal bone;Human anatomy;Embryo;Pharynx;Glossopharyngeal nerve;Bone;Muscle;Human skull;Tongue;Temporomandibular joint,Branchiomeric musculature;Human mandible
1380,2015,2100,1,Third ventricle;Internal cerebral vein,
1381,2015,2100,1,Occipital bone;Longus capitis muscle,
1382,2015,2100,1,Atlas (anatomy);Posterior atlantooccipital membrane,
1383,2015,2100,1,Foramen magnum;Foramen,
1384,2015,2100,1,Anterolateral system;Postcentral gyrus,
1385,2015,2018,1,Human body;Sacrum;Anterolateral system;Human anatomy;Anatomy;Spinal cord,Lumbar
1386,2015,2100,1,Ear;Valsalva maneuver,
1387,2015,2100,1,Vagina;Bulbospongiosus muscle,
1388,2015,2100,1,Vagina;Introitus,
1389,2015,2100,1,Subclavian artery;Deltopectoral triangle,
1390,2015,2100,1,Subclavian artery;Transverse cervical artery,
1391,2015,2100,1,Heart;Endocardium,
1392,2015,2100,1,Heart;Valsalva maneuver,
1393,2015,2100,1,Gingiva;Epithelium,
1394,2015,2100,1,External iliac artery;Sacroiliac joint,
1395,2015,2100,1,Breast;Internal thoracic artery,
1396,2015,2023,1,Auriculotemporal nerve;Trigeminal nerve;Temporomandibular joint;Mandibular nerve,Pars tensa
1397,2015,2100,1,Recurrent laryngeal nerve;Thenar eminence,
1398,2015,2100,1,Glottis;Gag reflex,
1399,2015,2100,1,Glottis;Valsalva maneuver,
1400,2015,2100,1,Ataxia;External ophthalmoplegia,
1401,2015,2100,1,Eustachian tube;Valsalva maneuver,
1402,2015,2100,1,Superficial temporal artery;Scalp,
1403,2015,2100,1,Vulva;Gland,
1404,2015,2100,1,Vulva;Mons pubis,
1405,2015,2100,1,Brachiocephalic vein;Vertebral vein,
1406,2015,2100,1,Trochlear nerve;Conjugate eye movement,
1407,2015,2100,1,Saccade;Conjugate eye movement,
1408,2015,2100,1,Tentorium cerebelli;Tentorial notch,
1409,2015,2100,1,Cisterna magna;Interpeduncular cistern,
1410,2015,2100,1,Palate;Raphe,
1411,2015,2100,1,Mastication;Cheek,
1412,2015,2100,1,Mastication;Proprioceptive,
1413,2015,2100,1,Torso;Perineum,
1414,2015,2100,1,Hard palate;Vomeronasal organ,
1415,2015,2100,1,Cheek;Raphe,
1416,2015,2100,1,Cheek;Superior pharyngeal constrictor muscle,
1417,2015,2020,1,Internal carotid artery;Internal jugular vein;Facial vein;Scalp;Human nose;Sebaceous glands,Face
1418,2015,2100,1,Perineum;Scrotum,
1419,2015,2100,1,Greater occipital nerve;Scalp,
1420,2015,2100,1,Hemiparesis;Tentorial notch,
1421,2015,2100,1,Great cerebral vein;Internal cerebral vein,
1422,2015,2100,1,Epithalamus;Supplementary motor cortex,
1423,2015,2100,1,Myocyte;Fibrillation,
1424,2015,2100,1,Lamina terminalis;Tuber cinereum,
1425,2016,2100,1,Cranial nerves;Mononeuropathy multiplex,
1426,2016,2017,1,Knee;Tibia;Hamstrings;Pelvis;Anatomical terms of location;Hip;Femur,Thigh
1427,2016,2100,1,Facial colliculus;Colliculus (disambiguation),
1428,2016,2100,1,Temporal bone;Levator velum palatini muscle,
1429,2016,2100,1,Human eye;Europhiles,
1430,2016,2100,1,Fabella;Femur,
1431,2016,2100,1,Bone;Tubercle (anatomy),
1432,2016,2100,1,Bone;Forearm,
1433,2016,2100,1,Bone;Leg (anatomy),
1434,2016,2100,1,Bone;Tubercle of rib,
1435,2016,2020,1,Thoracic aorta;Inferior vena cava;Lumbar vertebrae;Cervical vertebrae;Aorta;Vertebral column;Spinal cord,Diaphragm (anatomy)
1436,2016,2100,1,Cervical vertebrae;Cervical (disambiguation),
1437,2016,2100,1,Spinal nerve;Pelvic floor,
1438,2016,2100,1,Arm;Axilla,
1439,2016,2017,1,Posterior cranial fossa;Foramen magnum;Cerebellum;Human skull;Medulla oblongata;Brainstem,Occiput
1440,2016,2100,1,Vagus nerve;Ligamentum arteriosum,
1441,2016,2019,1,Temporal bone;Ear;Cochlea;Vestibulocochlear nerve;Hair cells;Inferior colliculus;Brainstem;Auditory system,Internal ear
1442,2016,2100,1,Oculomotor nerve;Innervate,
1443,2016,2100,1,Oculomotor nerve;Europhiles,
1444,2016,2020,1,Internal jugular vein;Tendon;Vagus nerve;Esophagus;Hyoid bone;Scapula;Human anatomy;Omohyoid;Neck;Subclavian artery;Aorta;Bone;Muscle;Clavicle,Carotid bifurcation
1445,2016,2100,1,Muscle;Triceps,
1446,2016,2100,1,Muscle;Sulcus (anatomy),
